text,label
"from last week i'am feeling abdominal pain, sudden",symptom_checker
"since last week i have abdominal pain, sudden",symptom_checker
"since last week i feel abdominal pain, sudden",symptom_checker
"from yesterday i have abdominal pain, sudden",symptom_checker
"i have been suffering from abdominal pain, sudden",symptom_checker
"i have problem of abdominal pain, sudden",symptom_checker
"abdominal pain, with flare-ups and remissions",symptom_checker
"i think i have abdominal pain, with flare-ups and remissions",symptom_checker
"i feel like abdominal pain, with flare-ups and remissions",symptom_checker
"i have abdominal pain, with flare-ups and remissions",symptom_checker
"can you help me with abdominal pain, with flare-ups and remissions",symptom_checker
"i'am feeling abdominal pain, with flare-ups and remissions",symptom_checker
"from last week i'am feeling abdominal pain, with flare-ups and remissions",symptom_checker
"since last week i have abdominal pain, with flare-ups and remissions",symptom_checker
"since last week i feel abdominal pain, with flare-ups and remissions",symptom_checker
"from yesterday i have abdominal pain, with flare-ups and remissions",symptom_checker
"i have been suffering from abdominal pain, with flare-ups and remissions",symptom_checker
"i have problem of abdominal pain, with flare-ups and remissions",symptom_checker
abdominal tenderness,symptom_checker
i think i have abdominal tenderness,symptom_checker
i feel like abdominal tenderness,symptom_checker
i have abdominal tenderness,symptom_checker
can you help me with abdominal tenderness,symptom_checker
i'am feeling abdominal tenderness,symptom_checker
from last week i'am feeling abdominal tenderness,symptom_checker
since last week i have abdominal tenderness,symptom_checker
since last week i feel abdominal tenderness,symptom_checker
from yesterday i have abdominal tenderness,symptom_checker
i have been suffering from abdominal tenderness,symptom_checker
i have problem of abdominal tenderness,symptom_checker
"abdominal tenderness, left upper quadrant",symptom_checker
"i think i have abdominal tenderness, left upper quadrant",symptom_checker
"i feel like abdominal tenderness, left upper quadrant",symptom_checker
"i have abdominal tenderness, left upper quadrant",symptom_checker
"can you help me with abdominal tenderness, left upper quadrant",symptom_checker
"i'am feeling abdominal tenderness, left upper quadrant",symptom_checker
"from last week i'am feeling abdominal tenderness, left upper quadrant",symptom_checker
"since last week i have abdominal tenderness, left upper quadrant",symptom_checker
"since last week i feel abdominal tenderness, left upper quadrant",symptom_checker
"from yesterday i have abdominal tenderness, left upper quadrant",symptom_checker
"i have been suffering from abdominal tenderness, left upper quadrant",symptom_checker
"i have problem of abdominal tenderness, left upper quadrant",symptom_checker
"abdominal tenderness, lower",symptom_checker
"i think i have abdominal tenderness, lower",symptom_checker
"i feel like abdominal tenderness, lower",symptom_checker
"i have abdominal tenderness, lower",symptom_checker
"can you help me with abdominal tenderness, lower",symptom_checker
"i'am feeling abdominal tenderness, lower",symptom_checker
"from last week i'am feeling abdominal tenderness, lower",symptom_checker
"since last week i have abdominal tenderness, lower",symptom_checker
"since last week i feel abdominal tenderness, lower",symptom_checker
"from yesterday i have abdominal tenderness, lower",symptom_checker
"i have been suffering from abdominal tenderness, lower",symptom_checker
"i have problem of abdominal tenderness, lower",symptom_checker
"abdominal tenderness, right upper quadrant",symptom_checker
"i think i have abdominal tenderness, right upper quadrant",symptom_checker
"i feel like abdominal tenderness, right upper quadrant",symptom_checker
"i have abdominal tenderness, right upper quadrant",symptom_checker
"can you help me with abdominal tenderness, right upper quadrant",symptom_checker
"i'am feeling abdominal tenderness, right upper quadrant",symptom_checker
"from last week i'am feeling abdominal tenderness, right upper quadrant",symptom_checker
"since last week i have abdominal tenderness, right upper quadrant",symptom_checker
"since last week i feel abdominal tenderness, right upper quadrant",symptom_checker
"from yesterday i have abdominal tenderness, right upper quadrant",symptom_checker
"i have been suffering from abdominal tenderness, right upper quadrant",symptom_checker
"i have problem of abdominal tenderness, right upper quadrant",symptom_checker
abnormal foveal avascular zone,symptom_checker
i think i have abnormal foveal avascular zone,symptom_checker
i feel like abnormal foveal avascular zone,symptom_checker
i have abnormal foveal avascular zone,symptom_checker
can you help me with abnormal foveal avascular zone,symptom_checker
i'am feeling abnormal foveal avascular zone,symptom_checker
from last week i'am feeling abnormal foveal avascular zone,symptom_checker
since last week i have abnormal foveal avascular zone,symptom_checker
since last week i feel abnormal foveal avascular zone,symptom_checker
from yesterday i have abnormal foveal avascular zone,symptom_checker
i have been suffering from abnormal foveal avascular zone,symptom_checker
i have problem of abnormal foveal avascular zone,symptom_checker
abnormal vaginal bleeding,symptom_checker
i think i have abnormal vaginal bleeding,symptom_checker
i feel like abnormal vaginal bleeding,symptom_checker
i have abnormal vaginal bleeding,symptom_checker
can you help me with abnormal vaginal bleeding,symptom_checker
i'am feeling abnormal vaginal bleeding,symptom_checker
from last week i'am feeling abnormal vaginal bleeding,symptom_checker
since last week i have abnormal vaginal bleeding,symptom_checker
since last week i feel abnormal vaginal bleeding,symptom_checker
from yesterday i have abnormal vaginal bleeding,symptom_checker
i have been suffering from abnormal vaginal bleeding,symptom_checker
i have problem of abnormal vaginal bleeding,symptom_checker
"abnormal vaginal bleeding, 4-5 month of pregnancy",symptom_checker
"i think i have abnormal vaginal bleeding, 4-5 month of pregnancy",symptom_checker
"i feel like abnormal vaginal bleeding, 4-5 month of pregnancy",symptom_checker
"i have abnormal vaginal bleeding, 4-5 month of pregnancy",symptom_checker
"can you help me with abnormal vaginal bleeding, 4-5 month of pregnancy",symptom_checker
"i'am feeling abnormal vaginal bleeding, 4-5 month of pregnancy",symptom_checker
"from last week i'am feeling abnormal vaginal bleeding, 4-5 month of pregnancy",symptom_checker
"since last week i have abnormal vaginal bleeding, 4-5 month of pregnancy",symptom_checker
"since last week i feel abnormal vaginal bleeding, 4-5 month of pregnancy",symptom_checker
"from yesterday i have abnormal vaginal bleeding, 4-5 month of pregnancy",symptom_checker
"i have been suffering from abnormal vaginal bleeding, 4-5 month of pregnancy",symptom_checker
"i have problem of abnormal vaginal bleeding, 4-5 month of pregnancy",symptom_checker
"abnormal vaginal bleeding, postmenopausal",symptom_checker
"i think i have abnormal vaginal bleeding, postmenopausal",symptom_checker
"i feel like abnormal vaginal bleeding, postmenopausal",symptom_checker
"i have abnormal vaginal bleeding, postmenopausal",symptom_checker
"can you help me with abnormal vaginal bleeding, postmenopausal",symptom_checker
"i'am feeling abnormal vaginal bleeding, postmenopausal",symptom_checker
"from last week i'am feeling abnormal vaginal bleeding, postmenopausal",symptom_checker
"since last week i have abnormal vaginal bleeding, postmenopausal",symptom_checker
"since last week i feel abnormal vaginal bleeding, postmenopausal",symptom_checker
"from yesterday i have abnormal vaginal bleeding, postmenopausal",symptom_checker
"i have been suffering from abnormal vaginal bleeding, postmenopausal",symptom_checker
"i have problem of abnormal vaginal bleeding, postmenopausal",symptom_checker
abscess,symptom_checker
i think i have abscess,symptom_checker
i feel like abscess,symptom_checker
i have abscess,symptom_checker
